URL,Title,Description,Keyword(s),Deprecation Status,Published Date,Updated Date
"https://www.linode.com/docs/guides/getting-started-with-puppet-6-1-basic-installation-and-setup","Getting Started with Puppet - Installation and Setup","Basic instructions to set up and configure a Puppet master and agents using Ubuntu and CentOS servers.","puppet installation, configuration change management, server automation","false","2019-01-15",""
"https://www.linode.com/docs/guides/use-puppet-modules-to-create-a-lamp-stack-ubuntu-18-04-master","Use Puppet Modules to Create a LAMP Stack","With this guide, you will learn how to efficiently use Puppet modules to manage files and services, as well as store data in Hiera on Ubuntu 18.04 'Master'.","","false","2015-01-25","2019-01-25"
"https://www.linode.com/docs/guides/test-kitchen-shortguide","Try This Salt Guide with KitchenSalt Shortguide","Try this Salt Guide with KitchenSalt","","false","2018-11-09",""
"https://www.linode.com/docs/guides/use-hashicorp-vault-for-secret-management","Use HashiCorp Vault to Manage Secrets","How to configure, deploy, and use HashiCorp Vault to manage application secrets","vault, secrets, secrets management, hcl, token, authentication","false","2019-03-30",""
"https://www.linode.com/docs/guides/how-to-use-linode-packer-builder","Using the Linode Packer Builder to Create Custom Images","Packer is a HashiCorp maintained open source tool for creating machine images. Here's how to use it.","packer hashicorp, hashicorp packer, image, machine image, immutable infrastructure, continuous delivery, ansible, ansible playbook, hashicorp terraform, hashicorp","false","2019-11-12","2021-05-21"
"https://www.linode.com/docs/guides/deploy-packer-image-with-terraform","Deploy a Packer Image with Terraform","Packer automates the process of developing machine images, and Terraform automates the provisioning of infrastructure. Not surprisingly, combining the two can give you a full and robust chain for automating deployments, including CI/CD. Through this tutorial, learn what you need to put these tools together for your infrastructure.","packer terraform provider, terraform packer resource, linode packer","false","2022-10-27","2022-11-28"
"https://www.linode.com/docs/guides/how-to-create-a-private-python-package-repository","How to Create a Private Python Package Repository","This tutorial will show how to create your own private, Python package repository. Learn everything you need to know about the process.","pip, Python, PyPA, virtualenv, package management","false","2017-09-15","2017-09-12"
"https://www.linode.com/docs/guides/manage-projects-with-redmine-on-ubuntu-9-10-karmic","Manage Projects with Redmine on Ubuntu 9.10 (Karmic)","Installing and configuring Redmine, an open source project management system on an Ubuntu 9.10 (Karmic) Linode.","","true","2009-11-23","2011-05-17"
"https://www.linode.com/docs/guides/manage-projects-with-redmine-on-debian-5-lenny","Manage Projects with Redmine on Debian 5 (Lenny)","Installing and configuring Redmine, an open source project management system on a Debian 5 (Lenny) Linode running nginx.","","true","2009-11-30","2011-05-17"
"https://www.linode.com/docs/guides/manage-projects-with-redmine-on-ubuntu-10-04-lts-lucid","Manage Projects with Redmine on Ubuntu 10.04 LTS (Lucid)","Installing and configuring Redmine, an open source project management system on an Ubuntu 10.04 LTS (Lucid) Linode running nginx.","","true","2010-04-29","2011-06-07"
"https://www.linode.com/docs/guides/power-team-collaboration-with-egroupware-on-centos-5","Power Team Collaboration with EGroupware on CentOS 5","This guide shows how you can build a collaborative groupware system to share information in your organization with the EGroupware software on CentOS 5.","","true","2010-02-03","2011-08-22"
"https://www.linode.com/docs/guides/manage-projects-with-redmine-on-ubuntu-11-04-natty","Manage Projects with Redmine on Ubuntu 11.04 (Natty)","Installing and configuring Redmine, an open source project management system, on an Ubuntu 11.04 LTS (Natty) Linode.","","true","2011-05-17","2013-02-18"
"https://www.linode.com/docs/guides/how-to-install-and-configure-redmine-on-ubuntu-16-04","How to Install and Configure Redmine on Ubuntu 16.04","This guide will show you how to install and configure the popular open-source, written in Ruby on Rails, project management software suite Redmine.","nginx, ubuntu, redmine","true","2017-09-14","2018-03-28"
"https://www.linode.com/docs/guides/monitor-your-website-changes-with-huginn-agents","Monitor Your Website Changes with Huginn Agents","This guide shows how to install and configure Huginn, a self-hosted and open-source application for automating online tasks similar to IFTTT, on a Linode.","huginn website agent","false","2021-07-09",""
"https://www.linode.com/docs/guides/power-team-collaboration-with-egroupware-on-ubuntu-9-10-karmic","Power Team Collaboration with EGroupware on Ubuntu 9.10 (Karmic)","This guide shows how to install and build a groupware system using EGroupware, which provides a group of server-side apps for collaboration on Ubuntu 9.10 'Karmic'.","","true","2010-02-01","2011-08-22"
"https://www.linode.com/docs/guides/power-team-collaboration-with-egroupware-on-fedora-13","Power Team Collaboration with EGroupware on Fedora 13","This guide shows how you can build a collaborative groupware system to share information in your organization with the EGroupware software on Fedora 13.","","true","2010-09-16","2013-10-04"
"https://www.linode.com/docs/guides/setting-up-taskwarrior-on-ubuntu-16-10","Install Taskwarrior on Ubuntu 16.10","This guide provides you with instructions on how to install and configure Taskwarrior, a utility that manages tasks from the command line on Ubuntu 16.10.","Install Taskwarrior, Taskwarrior on Ubuntu, Taskwarrior server","true","2017-07-01","2017-05-23"
"https://www.linode.com/docs/guides/power-team-collaboration-with-egroupware-on-debian-5-lenny","Power Team Collaboration with EGroupware on Debian 5 (Lenny)","This guide shows how you can build a collaborative groupware system to share information in your organization with the EGroupware software on Debian 5 'Lenny'.","","true","2010-01-26","2011-08-22"
"https://www.linode.com/docs/guides/jupyter-notebook-on-jekyll","Awesome Data Visualization","Share data analysis and visualizations on Jupyter Notebooks with Jekyll.","Jupyter, ruby, Jekyll","false","2017-11-06",""
"https://www.linode.com/docs/guides/install-farmos","How to Install farmOS - a Farm Recordkeeping Application","This guide shows you how to prepare a system for, then install and set up the agribusiness management web app, farmOS.","farmos, Drupal, LAMP","false","2017-09-09","2021-06-22"
"https://www.linode.com/docs/guides/how-to-use-n8n-to-automate-workflows","How to Use n8n to Automate Business Workflows","This guide provides an introduction to n8n, explains how to run it, and demonstrates how to build a simple workflow.","n8n workflow, run n8n, n8n Docker, build workflow with n8n, n8n library","false","2023-06-16","2024-05-14"
"https://www.linode.com/docs/guides/manage-projects-with-redmine-on-debian-6-squeeze","Manage Projects with Redmine on Debian 6 (Squeeze)","Installing and configuring Redmine, an open source project management system on a Debian 6 (Squeeze) Linode running nginx.","","true","2011-05-16","2011-06-07"
"https://www.linode.com/docs/guides/how-to-install-nextcloud-on-ubuntu-22-04","Install Nextcloud on Ubuntu 22.04","This guide introduces the productivity website Nextcloud and explains how to install and configure it on Ubuntu 22.04.","","false","2022-06-07","2022-11-28"
"https://www.linode.com/docs/guides/tahoe-lafs-on-debian-9","Keep Your Data Private in the Cloud with Tahoe-LAFS","Tahoe-LAFS keeps your data encrypted, validates at read time that it hasn't been tampered with and keeps redundant copies on multiple servers.","confidential, encrypted, integrity, redundant, private, filesystem, storage","true","2017-10-24","2017-10-26"
"https://www.linode.com/docs/guides/how-to-install-a-turtl-server-on-ubuntu","How to Install a Turtl Server on Ubuntu","This guide will show you how to install Turtl, a Privacy-Conscious Cloud Storage Service, on an Ubuntu distro.","install turtl, cloud-based storage, monitor system security, ubuntu","true","2017-08-14","2017-09-06"
